timestamp,open,high,low,close,volume
2020-05-19 11:00:00,121.4600,121.5400,121.3200,121.4600,23244
2020-05-19 10:55:00,121.2200,121.4600,121.2200,121.4400,29011
2020-05-19 10:50:00,120.9900,121.2100,120.9100,121.2100,28843
2020-05-19 10:45:00,121.3950,121.4100,120.9400,120.9600,33811
2020-05-19 10:40:00,121.7400,121.7700,121.4000,121.4500,22846
2020-05-19 10:35:00,121.7490,121.8900,121.6329,121.7100,25856
2020-05-19 10:30:00,121.6850,121.9300,121.5900,121.7300,21568
2020-05-19 10:25:00,121.5900,121.8500,121.5600,121.7150,32988
2020-05-19 10:20:00,122.0050,122.0050,121.4700,121.6050,61209
2020-05-19 10:15:00,121.8500,122.1700,121.8200,121.9850,34929
2020-05-19 10:10:00,121.2600,121.8900,121.2600,121.8600,69650
2020-05-19 10:05:00,121.0200,121.3400,120.9300,121.2400,37003
2020-05-19 10:00:00,120.8200,121.1400,120.8150,121.0100,30019
2020-05-19 09:55:00,120.8100,120.9950,120.7700,120.8200,30004
2020-05-19 09:50:00,121.1300,121.1800,120.7000,120.7800,55465
2020-05-19 09:45:00,120.9700,121.1900,120.8000,121.1300,37551
2020-05-19 09:40:00,120.7900,121.0700,120.7000,121.0000,45234
2020-05-19 09:35:00,121.1900,121.2900,120.7450,120.7600,118925
2020-05-18 16:00:00,122.1100,122.1300,121.5200,121.5300,179052
2020-05-18 15:55:00,122.2500,122.3600,121.9700,122.1000,110447
2020-05-18 15:50:00,122.1400,122.2800,122.0800,122.2400,85979
2020-05-18 15:45:00,122.0201,122.1900,121.9950,122.1400,63675
2020-05-18 15:40:00,122.0100,122.0600,121.9000,122.0300,52870
2020-05-18 15:35:00,121.8450,122.0501,121.8450,121.9800,62646
2020-05-18 15:30:00,121.6900,121.8700,121.6600,121.8500,40723
2020-05-18 15:25:00,121.8000,121.8414,121.6600,121.6900,32667
2020-05-18 15:20:00,121.7700,121.8600,121.6300,121.8000,30565
2020-05-18 15:15:00,121.8500,121.8500,121.6900,121.7600,37802
2020-05-18 15:10:00,121.8050,121.8700,121.7500,121.8600,37175
2020-05-18 15:05:00,121.6429,121.8350,121.6200,121.8096,15767
2020-05-18 15:00:00,121.6100,121.7000,121.5350,121.6600,14075
2020-05-18 14:55:00,121.5200,121.6250,121.4466,121.5940,23536
2020-05-18 14:50:00,121.7550,121.7650,121.5500,121.6000,18888
2020-05-18 14:45:00,121.8200,121.8310,121.6900,121.7700,26586
2020-05-18 14:40:00,121.7801,121.8550,121.7100,121.8400,26120
2020-05-18 14:35:00,121.6100,121.8150,121.6100,121.7800,20757
2020-05-18 14:30:00,121.4500,121.7000,121.4400,121.6300,24157
2020-05-18 14:25:00,121.4900,121.5900,121.4300,121.4550,17787
2020-05-18 14:20:00,121.6050,121.6500,121.4200,121.4800,19649
2020-05-18 14:15:00,121.6400,121.6500,121.5500,121.6000,18246
